"participant"	"half"	"as_numbers"	"as_factors"	"offset_from_sp"	"condition"	"Accuracy"	"acc_type"
"593"	"18"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"594"	"18"	"second"	4	"640"	8.67908175351893	"No_instructions"	0.75	"Optimal"
"595"	"19"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.999886412777531	"Optimal"
"596"	"19"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.996600362197049	"Optimal"
"597"	"19"	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.963784631158841	"Optimal"
"598"	"19"	"first"	0	"0"	0	"Instructions"	0.831250930816988	"Optimal"
"599"	"19"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"600"	"19"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"601"	"19"	"first"	2.5	"284"	2.82705410220499	"Instructions"	0.75	"Optimal"
"602"	"19"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"603"	"19"	"first"	4	"640"	13.5876250450242	"Instructions"	0.75	"Optimal"
"604"	"19"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.999886412777531	"Optimal"
"605"	"19"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.996600362197049	"Optimal"
"606"	"19"	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.963784631158841	"Optimal"
"607"	"19"	"second"	0	"0"	0	"Instructions"	0.831250930816988	"Optimal"
"608"	"19"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"609"	"19"	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"610"	"19"	"second"	2.5	"284"	2.82705410220499	"Instructions"	0.75	"Optimal"
"611"	"19"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"612"	"19"	"second"	4	"640"	13.5876250450242	"Instructions"	0.75	"Optimal"
"613"	"20"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.996642018462348	"Optimal"
"614"	"20"	"first"	-2	"-2"	-2.1888649458271	"No_instructions"	0.972022562136634	"Optimal"
"615"	"20"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.876192714646125	"Optimal"
"616"	"20"	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"617"	"20"	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"618"	"20"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"619"	"20"	"first"	2.5	"284"	2.82705410220499	"No_instructions"	0.75	"Optimal"
"620"	"20"	"first"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"621"	"20"	"first"	4	"640"	13.5876250450242	"No_instructions"	0.75	"Optimal"
"622"	"20"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.996642018462348	"Optimal"
"623"	"20"	"second"	-2	"-2"	-2.1888649458271	"No_instructions"	0.972022562136634	"Optimal"
"624"	"20"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.876192714646125	"Optimal"
"625"	"20"	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"626"	"20"	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"627"	"20"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"628"	"20"	"second"	2.5	"284"	2.82705410220499	"No_instructions"	0.75	"Optimal"
"629"	"20"	"second"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"630"	"20"	"second"	4	"640"	13.5876250450242	"No_instructions"	0.75	"Optimal"
"631"	"21"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.924680338883021	"Optimal"
"632"	"21"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.872654614018815	"Optimal"
"633"	"21"	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.808248354825349	"Optimal"
"634"	"21"	"first"	0	"0"	0	"Instructions"	0.75	"Optimal"
"635"	"21"	"first"	0.5	"284"	0.273640879660552	"Instructions"	0.75	"Optimal"
"636"	"21"	"first"	1	"1"	1.06413040966505	"Instructions"	0.75	"Optimal"
"637"	"21"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"638"	"21"	"first"	3	"3"	3.22203821588321	"Instructions"	0.75	"Optimal"
"639"	"21"	"first"	4	"640"	11.0631776929368	"Instructions"	0.75	"Optimal"
"640"	"21"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.924680338883021	"Optimal"
"641"	"21"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.872654614018815	"Optimal"
"642"	"21"	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.808248354825349	"Optimal"
"643"	"21"	"second"	0	"0"	0	"Instructions"	0.75	"Optimal"
"644"	"21"	"second"	0.5	"284"	0.273640879660552	"Instructions"	0.75	"Optimal"
"645"	"21"	"second"	1	"1"	1.06413040966505	"Instructions"	0.75	"Optimal"
"646"	"21"	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"647"	"21"	"second"	3	"3"	3.22203821588321	"Instructions"	0.75	"Optimal"
"648"	"21"	"second"	4	"640"	11.0631776929368	"Instructions"	0.75	"Optimal"
"649"	"22"	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.964178134427097	"Optimal"
"650"	"22"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.926516909045114	"Optimal"
"651"	"22"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.86677385616602	"Optimal"
"652"	"22"	"first"	0	"0"	0	"No_instructions"	0.791476649660262	"Optimal"
"653"	"22"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"654"	"22"	"first"	1.5	"284"	1.15533565059432	"No_instructions"	0.75	"Optimal"
"655"	"22"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"656"	"22"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"657"	"22"	"first"	4	"640"	11.9360568012004	"No_instructions"	0.75	"Optimal"
"658"	"22"	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.964178134427097	"Optimal"
"659"	"22"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.926516909045114	"Optimal"
"660"	"22"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.86677385616602	"Optimal"
"661"	"22"	"second"	0	"0"	0	"No_instructions"	0.791476649660262	"Optimal"
"662"	"22"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"663"	"22"	"second"	1.5	"284"	1.15533565059432	"No_instructions"	0.75	"Optimal"
"664"	"22"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"665"	"22"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"666"	"22"	"second"	4	"640"	11.9360568012004	"No_instructions"	0.75	"Optimal"
"667"	"23"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.9842004067701	"Optimal"
"668"	"23"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.958081924872874	"Optimal"
"669"	"23"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.906363632783591	"Optimal"
"670"	"23"	"first"	0	"0"	0	"Instructions"	0.829533802496652	"Optimal"
"671"	"23"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"672"	"23"	"first"	2	"2"	2.1888649458271	"Instructions"	0.75	"Optimal"
"673"	"23"	"first"	2.5	"284"	2.31043646718459	"Instructions"	0.75	"Optimal"
"674"	"23"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"675"	"23"	"first"	4	"640"	13.0777132898041	"Instructions"	0.75	"Optimal"
"676"	"23"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.9842004067701	"Optimal"
"677"	"23"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.958081924872874	"Optimal"
"678"	"23"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.906363632783591	"Optimal"
"679"	"23"	"second"	0	"0"	0	"Instructions"	0.829533802496652	"Optimal"
"680"	"23"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"681"	"23"	"second"	2	"2"	2.1888649458271	"Instructions"	0.75	"Optimal"
"682"	"23"	"second"	2.5	"284"	2.31043646718459	"Instructions"	0.75	"Optimal"
"683"	"23"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"684"	"23"	"second"	4	"640"	13.0777132898041	"Instructions"	0.75	"Optimal"
"685"	"24"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.923981794191686	"Optimal"
"686"	"24"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.866058459005889	"Optimal"
"687"	"24"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.793934172756517	"Optimal"
"688"	"24"	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"689"	"24"	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"690"	"24"	"first"	1.5	"284"	1.82412190700378	"No_instructions"	0.75	"Optimal"
"691"	"24"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"692"	"24"	"first"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"693"	"24"	"first"	4	"640"	12.5973203487428	"No_instructions"	0.75	"Optimal"
"694"	"24"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.923981794191686	"Optimal"
"695"	"24"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.866058459005889	"Optimal"
"696"	"24"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.793934172756517	"Optimal"
"697"	"24"	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"698"	"24"	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"699"	"24"	"second"	1.5	"284"	1.82412190700378	"No_instructions"	0.75	"Optimal"
"700"	"24"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"701"	"24"	"second"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"702"	"24"	"second"	4	"640"	12.5973203487428	"No_instructions"	0.75	"Optimal"
"703"	"25"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.903174575049378	"Optimal"
"704"	"25"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.813020636713434	"Optimal"
"705"	"25"	"first"	-1.5	"284"	-2.06728849639045	"Instructions"	0.804138708776906	"Optimal"
"706"	"25"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.75	"Optimal"
"707"	"25"	"first"	0	"0"	0	"Instructions"	0.75	"Optimal"
"708"	"25"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"709"	"25"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"710"	"25"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"711"	"25"	"first"	4	"640"	8.73954036549999	"Instructions"	0.75	"Optimal"
"712"	"25"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.903174575049378	"Optimal"
"713"	"25"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.813020636713434	"Optimal"
"714"	"25"	"second"	-1.5	"284"	-2.06728849639045	"Instructions"	0.804138708776906	"Optimal"
"715"	"25"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.75	"Optimal"
"716"	"25"	"second"	0	"0"	0	"Instructions"	0.75	"Optimal"
"717"	"25"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"718"	"25"	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"719"	"25"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"720"	"25"	"second"	4	"640"	8.73954036549999	"Instructions"	0.75	"Optimal"
"721"	"26"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.987681767240266	"Optimal"
"722"	"26"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.952056241104051	"Optimal"
"723"	"26"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.870182286341303	"Optimal"
"724"	"26"	"first"	0	"0"	0	"No_instructions"	0.750389198017235	"Optimal"
"725"	"26"	"first"	0.5	"284"	0.577682505779257	"No_instructions"	0.75	"Optimal"
"726"	"26"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"727"	"26"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"728"	"26"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"729"	"26"	"first"	4	"640"	11.3643211697366	"No_instructions"	0.75	"Optimal"
"730"	"26"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.987681767240266	"Optimal"
"731"	"26"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.952056241104051	"Optimal"
"732"	"26"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.870182286341303	"Optimal"
"733"	"26"	"second"	0	"0"	0	"No_instructions"	0.750389198017235	"Optimal"
"734"	"26"	"second"	0.5	"284"	0.577682505779257	"No_instructions"	0.75	"Optimal"
"735"	"26"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"736"	"26"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"737"	"26"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"738"	"26"	"second"	4	"640"	11.3643211697366	"No_instructions"	0.75	"Optimal"
"739"	"3"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.837363910711164	"Optimal"
"740"	"3"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.77140934046933	"Optimal"
"741"	"3"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.75	"Optimal"
"742"	"3"	"first"	0	"0"	0	"Instructions"	0.75	"Optimal"
"743"	"3"	"first"	0.5	"284"	0.820910156087671	"Instructions"	0.75	"Optimal"
"744"	"3"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"745"	"3"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"746"	"3"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"747"	"3"	"first"	4	"640"	11.6051228141665	"Instructions"	0.75	"Optimal"
"748"	"3"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.837363910711164	"Optimal"
"749"	"3"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.77140934046933	"Optimal"
"750"	"3"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.75	"Optimal"
"751"	"3"	"second"	0	"0"	0	"Instructions"	0.75	"Optimal"
"752"	"3"	"second"	0.5	"284"	0.820910156087671	"Instructions"	0.75	"Optimal"
"753"	"3"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"754"	"3"	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"755"	"3"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"756"	"3"	"second"	4	"640"	11.6051228141665	"Instructions"	0.75	"Optimal"
"757"	"4"	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.997963908186674	"Optimal"
"758"	"4"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.965033708517238	"Optimal"
"759"	"4"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.803813640013522	"Optimal"
"760"	"4"	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"761"	"4"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"762"	"4"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"763"	"4"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"764"	"4"	"first"	3.5	"284"	4.46721182760802	"No_instructions"	0.75	"Optimal"
"765"	"4"	"first"	4	"640"	15.2036700407734	"No_instructions"	0.75	"Optimal"
"766"	"4"	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.997963908186674	"Optimal"
"767"	"4"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.965033708517238	"Optimal"
"768"	"4"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.803813640013522	"Optimal"
"769"	"4"	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"770"	"4"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"771"	"4"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"772"	"4"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"773"	"4"	"second"	3.5	"284"	4.46721182760802	"No_instructions"	0.75	"Optimal"
"774"	"4"	"second"	4	"640"	15.2036700407734	"No_instructions"	0.75	"Optimal"
"775"	"5"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.99146736738241	"Optimal"
"776"	"5"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.961543574284878	"Optimal"
"777"	"5"	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.887137825732807	"Optimal"
"778"	"5"	"first"	0	"0"	0	"Instructions"	0.762085252011948	"Optimal"
"779"	"5"	"first"	0.5	"284"	1.00332615954001	"Instructions"	0.75	"Optimal"
"780"	"5"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"781"	"5"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"782"	"5"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"783"	"5"	"first"	4	"640"	11.7856566971722	"Instructions"	0.75	"Optimal"
"784"	"5"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.99146736738241	"Optimal"
"785"	"5"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.961543574284878	"Optimal"
"786"	"5"	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.887137825732807	"Optimal"
"787"	"5"	"second"	0	"0"	0	"Instructions"	0.762085252011948	"Optimal"
"788"	"5"	"second"	0.5	"284"	1.00332615954001	"Instructions"	0.75	"Optimal"
"789"	"5"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"790"	"5"	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"791"	"5"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"792"	"5"	"second"	4	"640"	11.7856566971722	"Instructions"	0.75	"Optimal"
"793"	"6"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.927728077349562	"Optimal"
"794"	"6"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.869559139826418	"Optimal"
"795"	"6"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.796018204634659	"Optimal"
"796"	"6"	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"797"	"6"	"first"	0.5	"284"	0.395258232168093	"No_instructions"	0.75	"Optimal"
"798"	"6"	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"799"	"6"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"800"	"6"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"801"	"6"	"first"	4	"640"	11.1836537138412	"No_instructions"	0.75	"Optimal"
"802"	"6"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.927728077349562	"Optimal"
"803"	"6"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.869559139826418	"Optimal"
"804"	"6"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.796018204634659	"Optimal"
"805"	"6"	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"806"	"6"	"second"	0.5	"284"	0.395258232168093	"No_instructions"	0.75	"Optimal"
"807"	"6"	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"808"	"6"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"809"	"6"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"810"	"6"	"second"	4	"640"	11.1836537138412	"No_instructions"	0.75	"Optimal"
"811"	"7"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.997689056401829	"Optimal"
"812"	"7"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.982130872835248	"Optimal"
"813"	"7"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.920910699895742	"Optimal"
"814"	"7"	"first"	0	"0"	0	"Instructions"	0.794260240358329	"Optimal"
"815"	"7"	"first"	0.5	"284"	0.121618354246149	"Instructions"	0.776807508730329	"Optimal"
"816"	"7"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"817"	"7"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"818"	"7"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"819"	"7"	"first"	4	"640"	10.9125481900213	"Instructions"	0.75	"Optimal"
"820"	"7"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.997689056401829	"Optimal"
"821"	"7"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.982130872835248	"Optimal"
"822"	"7"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.920910699895742	"Optimal"
"823"	"7"	"second"	0	"0"	0	"Instructions"	0.794260240358329	"Optimal"
"824"	"7"	"second"	0.5	"284"	0.121618354246149	"Instructions"	0.776807508730329	"Optimal"
"825"	"7"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"826"	"7"	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"827"	"7"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"828"	"7"	"second"	4	"640"	10.9125481900213	"Instructions"	0.75	"Optimal"
"829"	"8"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.957085465410287	"Optimal"
"830"	"8"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.907047402582362	"Optimal"
"831"	"8"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.833644732169005	"Optimal"
"832"	"8"	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"833"	"8"	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"834"	"8"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"835"	"8"	"first"	2.5	"284"	2.88782549756493	"No_instructions"	0.75	"Optimal"
"836"	"8"	"first"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"837"	"8"	"first"	4	"640"	13.6475795311731	"No_instructions"	0.75	"Optimal"
"838"	"8"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.957085465410287	"Optimal"
"839"	"8"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.907047402582362	"Optimal"
"840"	"8"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.833644732169005	"Optimal"
"841"	"8"	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"842"	"8"	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"843"	"8"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"844"	"8"	"second"	2.5	"284"	2.88782549756493	"No_instructions"	0.75	"Optimal"
"845"	"8"	"second"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"846"	"8"	"second"	4	"640"	13.6475795311731	"No_instructions"	0.75	"Optimal"
"847"	"9"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.991402510346425	"Optimal"
"848"	"9"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.961764102006392	"Optimal"
"849"	"9"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.882633047576719	"Optimal"
"850"	"9"	"first"	0	"0"	0	"Instructions"	0.757396056863497	"Optimal"
"851"	"9"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"852"	"9"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"853"	"9"	"first"	2.5	"284"	2.34082854547703	"Instructions"	0.75	"Optimal"
"854"	"9"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"855"	"9"	"first"	4	"640"	13.1077227022524	"Instructions"	0.75	"Optimal"
"856"	"9"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.991402510346425	"Optimal"
"857"	"9"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.961764102006392	"Optimal"
"858"	"9"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.882633047576719	"Optimal"
"859"	"9"	"second"	0	"0"	0	"Instructions"	0.757396056863497	"Optimal"
"860"	"9"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"861"	"9"	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"862"	"9"	"second"	2.5	"284"	2.34082854547703	"Instructions"	0.75	"Optimal"
"863"	"9"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"864"	"9"	"second"	4	"640"	13.1077227022524	"Instructions"	0.75	"Optimal"
"865"	"10"	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.857142857142857	"Actual"
"866"	"10"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.787878787878788	"Actual"
"867"	"10"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.875	"Actual"
"868"	"10"	"first"	-0.5	"284"	-0.516874694255169	"No_instructions"	0.75	"Actual"
"869"	"10"	"first"	0	"0"	0	"No_instructions"	0.8	"Actual"
"870"	"10"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.657142857142857	"Actual"
"871"	"10"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.727272727272727	"Actual"
"872"	"10"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.371428571428571	"Actual"
"873"	"10"	"first"	4	"640"	10.2794970268896	"No_instructions"	0.527777777777778	"Actual"
"874"	"10"	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.971428571428571	"Actual"
"875"	"10"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.918918918918919	"Actual"
"876"	"10"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.945945945945946	"Actual"
"877"	"10"	"second"	-0.5	"284"	-0.516874694255169	"No_instructions"	0.935483870967742	"Actual"
"878"	"10"	"second"	0	"0"	0	"No_instructions"	0.916666666666667	"Actual"
"879"	"10"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.566666666666667	"Actual"
"880"	"10"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.612903225806452	"Actual"
"881"	"10"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.676470588235294	"Actual"
"882"	"10"	"second"	4	"640"	10.2794970268896	"No_instructions"	0.625	"Actual"
"883"	"11"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.941176470588235	"Actual"
"884"	"11"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Actual"
"885"	"11"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.882352941176471	"Actual"
"886"	"11"	"first"	0	"0"	0	"Instructions"	0.882352941176471	"Actual"
"887"	"11"	"first"	1	"1"	1.09453231215461	"Instructions"	0.771428571428571	"Actual"
"888"	"11"	"first"	2	"2"	2.1888649458271	"Instructions"	0.805555555555556	"Actual"
"889"	"11"	"first"	3	"3"	3.2524185571131	"Instructions"	0.783783783783784	"Actual"
"890"	"11"	"first"	3.5	"284"	3.34355681980247	"Instructions"	0.783783783783784	"Actual"
