"participant"	"half"	"as_numbers"	"as_factors"	"offset_from_sp"	"condition"	"Accuracy"	"acc_type"
"617"	11	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"618"	11	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"619"	11	"first"	2.5	"284"	2.82705410220499	"No_instructions"	0.75	"Optimal"
"620"	11	"first"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"621"	11	"first"	4	"640"	13.5876250450242	"No_instructions"	0.75	"Optimal"
"622"	11	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.996642018462348	"Optimal"
"623"	11	"second"	-2	"-2"	-2.1888649458271	"No_instructions"	0.972022562136634	"Optimal"
"624"	11	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.876192714646125	"Optimal"
"625"	11	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"626"	11	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"627"	11	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"628"	11	"second"	2.5	"284"	2.82705410220499	"No_instructions"	0.75	"Optimal"
"629"	11	"second"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"630"	11	"second"	4	"640"	13.5876250450242	"No_instructions"	0.75	"Optimal"
"631"	12	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.924680338883021	"Optimal"
"632"	12	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.872654614018815	"Optimal"
"633"	12	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.808248354825349	"Optimal"
"634"	12	"first"	0	"0"	0	"Instructions"	0.75	"Optimal"
"635"	12	"first"	0.5	"284"	0.273640879660552	"Instructions"	0.75	"Optimal"
"636"	12	"first"	1	"1"	1.06413040966505	"Instructions"	0.75	"Optimal"
"637"	12	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"638"	12	"first"	3	"3"	3.22203821588321	"Instructions"	0.75	"Optimal"
"639"	12	"first"	4	"640"	11.0631776929368	"Instructions"	0.75	"Optimal"
"640"	12	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.924680338883021	"Optimal"
"641"	12	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.872654614018815	"Optimal"
"642"	12	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.808248354825349	"Optimal"
"643"	12	"second"	0	"0"	0	"Instructions"	0.75	"Optimal"
"644"	12	"second"	0.5	"284"	0.273640879660552	"Instructions"	0.75	"Optimal"
"645"	12	"second"	1	"1"	1.06413040966505	"Instructions"	0.75	"Optimal"
"646"	12	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"647"	12	"second"	3	"3"	3.22203821588321	"Instructions"	0.75	"Optimal"
"648"	12	"second"	4	"640"	11.0631776929368	"Instructions"	0.75	"Optimal"
"649"	13	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.964178134427097	"Optimal"
"650"	13	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.926516909045114	"Optimal"
"651"	13	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.86677385616602	"Optimal"
"652"	13	"first"	0	"0"	0	"No_instructions"	0.791476649660262	"Optimal"
"653"	13	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"654"	13	"first"	1.5	"284"	1.15533565059432	"No_instructions"	0.75	"Optimal"
"655"	13	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"656"	13	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"657"	13	"first"	4	"640"	11.9360568012004	"No_instructions"	0.75	"Optimal"
"658"	13	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.964178134427097	"Optimal"
"659"	13	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.926516909045114	"Optimal"
"660"	13	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.86677385616602	"Optimal"
"661"	13	"second"	0	"0"	0	"No_instructions"	0.791476649660262	"Optimal"
"662"	13	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"663"	13	"second"	1.5	"284"	1.15533565059432	"No_instructions"	0.75	"Optimal"
"664"	13	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"665"	13	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"666"	13	"second"	4	"640"	11.9360568012004	"No_instructions"	0.75	"Optimal"
"667"	14	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.9842004067701	"Optimal"
"668"	14	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.958081924872874	"Optimal"
"669"	14	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.906363632783591	"Optimal"
"670"	14	"first"	0	"0"	0	"Instructions"	0.829533802496652	"Optimal"
"671"	14	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"672"	14	"first"	2	"2"	2.1888649458271	"Instructions"	0.75	"Optimal"
"673"	14	"first"	2.5	"284"	2.31043646718459	"Instructions"	0.75	"Optimal"
"674"	14	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"675"	14	"first"	4	"640"	13.0777132898041	"Instructions"	0.75	"Optimal"
"676"	14	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.9842004067701	"Optimal"
"677"	14	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.958081924872874	"Optimal"
"678"	14	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.906363632783591	"Optimal"
"679"	14	"second"	0	"0"	0	"Instructions"	0.829533802496652	"Optimal"
"680"	14	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"681"	14	"second"	2	"2"	2.1888649458271	"Instructions"	0.75	"Optimal"
"682"	14	"second"	2.5	"284"	2.31043646718459	"Instructions"	0.75	"Optimal"
"683"	14	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"684"	14	"second"	4	"640"	13.0777132898041	"Instructions"	0.75	"Optimal"
"685"	15	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.923981794191686	"Optimal"
"686"	15	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.866058459005889	"Optimal"
"687"	15	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.793934172756517	"Optimal"
"688"	15	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"689"	15	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"690"	15	"first"	1.5	"284"	1.82412190700378	"No_instructions"	0.75	"Optimal"
"691"	15	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"692"	15	"first"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"693"	15	"first"	4	"640"	12.5973203487428	"No_instructions"	0.75	"Optimal"
"694"	15	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.923981794191686	"Optimal"
"695"	15	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.866058459005889	"Optimal"
"696"	15	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.793934172756517	"Optimal"
"697"	15	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"698"	15	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"699"	15	"second"	1.5	"284"	1.82412190700378	"No_instructions"	0.75	"Optimal"
"700"	15	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"701"	15	"second"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"702"	15	"second"	4	"640"	12.5973203487428	"No_instructions"	0.75	"Optimal"
"703"	16	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.903174575049378	"Optimal"
"704"	16	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.813020636713434	"Optimal"
"705"	16	"first"	-1.5	"284"	-2.06728849639045	"Instructions"	0.804138708776906	"Optimal"
"706"	16	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.75	"Optimal"
"707"	16	"first"	0	"0"	0	"Instructions"	0.75	"Optimal"
"708"	16	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"709"	16	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"710"	16	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"711"	16	"first"	4	"640"	8.73954036549999	"Instructions"	0.75	"Optimal"
"712"	16	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.903174575049378	"Optimal"
"713"	16	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.813020636713434	"Optimal"
"714"	16	"second"	-1.5	"284"	-2.06728849639045	"Instructions"	0.804138708776906	"Optimal"
"715"	16	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.75	"Optimal"
"716"	16	"second"	0	"0"	0	"Instructions"	0.75	"Optimal"
"717"	16	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"718"	16	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"719"	16	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"720"	16	"second"	4	"640"	8.73954036549999	"Instructions"	0.75	"Optimal"
"721"	17	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.987681767240266	"Optimal"
"722"	17	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.952056241104051	"Optimal"
"723"	17	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.870182286341303	"Optimal"
"724"	17	"first"	0	"0"	0	"No_instructions"	0.750389198017235	"Optimal"
"725"	17	"first"	0.5	"284"	0.577682505779257	"No_instructions"	0.75	"Optimal"
"726"	17	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"727"	17	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"728"	17	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"729"	17	"first"	4	"640"	11.3643211697366	"No_instructions"	0.75	"Optimal"
"730"	17	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.987681767240266	"Optimal"
"731"	17	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.952056241104051	"Optimal"
"732"	17	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.870182286341303	"Optimal"
"733"	17	"second"	0	"0"	0	"No_instructions"	0.750389198017235	"Optimal"
"734"	17	"second"	0.5	"284"	0.577682505779257	"No_instructions"	0.75	"Optimal"
"735"	17	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"736"	17	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"737"	17	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"738"	17	"second"	4	"640"	11.3643211697366	"No_instructions"	0.75	"Optimal"
"739"	18	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.837363910711164	"Optimal"
"740"	18	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.77140934046933	"Optimal"
"741"	18	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.75	"Optimal"
"742"	18	"first"	0	"0"	0	"Instructions"	0.75	"Optimal"
"743"	18	"first"	0.5	"284"	0.820910156087671	"Instructions"	0.75	"Optimal"
"744"	18	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"745"	18	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"746"	18	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"747"	18	"first"	4	"640"	11.6051228141665	"Instructions"	0.75	"Optimal"
"748"	18	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.837363910711164	"Optimal"
"749"	18	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.77140934046933	"Optimal"
"750"	18	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.75	"Optimal"
"751"	18	"second"	0	"0"	0	"Instructions"	0.75	"Optimal"
"752"	18	"second"	0.5	"284"	0.820910156087671	"Instructions"	0.75	"Optimal"
"753"	18	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"754"	18	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"755"	18	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"756"	18	"second"	4	"640"	11.6051228141665	"Instructions"	0.75	"Optimal"
"757"	19	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.997963908186674	"Optimal"
"758"	19	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.965033708517238	"Optimal"
"759"	19	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.803813640013522	"Optimal"
"760"	19	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"761"	19	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"762"	19	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"763"	19	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"764"	19	"first"	3.5	"284"	4.46721182760802	"No_instructions"	0.75	"Optimal"
"765"	19	"first"	4	"640"	15.2036700407734	"No_instructions"	0.75	"Optimal"
"766"	19	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.997963908186674	"Optimal"
"767"	19	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.965033708517238	"Optimal"
"768"	19	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.803813640013522	"Optimal"
"769"	19	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"770"	19	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"771"	19	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"772"	19	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"773"	19	"second"	3.5	"284"	4.46721182760802	"No_instructions"	0.75	"Optimal"
"774"	19	"second"	4	"640"	15.2036700407734	"No_instructions"	0.75	"Optimal"
"775"	20	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.99146736738241	"Optimal"
"776"	20	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.961543574284878	"Optimal"
"777"	20	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.887137825732807	"Optimal"
"778"	20	"first"	0	"0"	0	"Instructions"	0.762085252011948	"Optimal"
"779"	20	"first"	0.5	"284"	1.00332615954001	"Instructions"	0.75	"Optimal"
"780"	20	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"781"	20	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"782"	20	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"783"	20	"first"	4	"640"	11.7856566971722	"Instructions"	0.75	"Optimal"
"784"	20	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.99146736738241	"Optimal"
"785"	20	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.961543574284878	"Optimal"
"786"	20	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.887137825732807	"Optimal"
"787"	20	"second"	0	"0"	0	"Instructions"	0.762085252011948	"Optimal"
"788"	20	"second"	0.5	"284"	1.00332615954001	"Instructions"	0.75	"Optimal"
"789"	20	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"790"	20	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"791"	20	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"792"	20	"second"	4	"640"	11.7856566971722	"Instructions"	0.75	"Optimal"
"793"	21	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.927728077349562	"Optimal"
"794"	21	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.869559139826418	"Optimal"
"795"	21	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.796018204634659	"Optimal"
"796"	21	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"797"	21	"first"	0.5	"284"	0.395258232168093	"No_instructions"	0.75	"Optimal"
"798"	21	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"799"	21	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"800"	21	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"801"	21	"first"	4	"640"	11.1836537138412	"No_instructions"	0.75	"Optimal"
"802"	21	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.927728077349562	"Optimal"
"803"	21	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.869559139826418	"Optimal"
"804"	21	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.796018204634659	"Optimal"
"805"	21	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"806"	21	"second"	0.5	"284"	0.395258232168093	"No_instructions"	0.75	"Optimal"
"807"	21	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"808"	21	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"809"	21	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"810"	21	"second"	4	"640"	11.1836537138412	"No_instructions"	0.75	"Optimal"
"811"	22	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.997689056401829	"Optimal"
"812"	22	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.982130872835248	"Optimal"
"813"	22	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.920910699895742	"Optimal"
"814"	22	"first"	0	"0"	0	"Instructions"	0.794260240358329	"Optimal"
"815"	22	"first"	0.5	"284"	0.121618354246149	"Instructions"	0.776807508730329	"Optimal"
"816"	22	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"817"	22	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"818"	22	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"819"	22	"first"	4	"640"	10.9125481900213	"Instructions"	0.75	"Optimal"
"820"	22	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.997689056401829	"Optimal"
"821"	22	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.982130872835248	"Optimal"
"822"	22	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.920910699895742	"Optimal"
"823"	22	"second"	0	"0"	0	"Instructions"	0.794260240358329	"Optimal"
"824"	22	"second"	0.5	"284"	0.121618354246149	"Instructions"	0.776807508730329	"Optimal"
"825"	22	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"826"	22	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"827"	22	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"828"	22	"second"	4	"640"	10.9125481900213	"Instructions"	0.75	"Optimal"
"829"	23	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.957085465410287	"Optimal"
"830"	23	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.907047402582362	"Optimal"
"831"	23	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.833644732169005	"Optimal"
"832"	23	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"833"	23	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"834"	23	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"835"	23	"first"	2.5	"284"	2.88782549756493	"No_instructions"	0.75	"Optimal"
"836"	23	"first"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"837"	23	"first"	4	"640"	13.6475795311731	"No_instructions"	0.75	"Optimal"
"838"	23	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.957085465410287	"Optimal"
"839"	23	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.907047402582362	"Optimal"
"840"	23	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.833644732169005	"Optimal"
"841"	23	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"842"	23	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Optimal"
"843"	23	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"844"	23	"second"	2.5	"284"	2.88782549756493	"No_instructions"	0.75	"Optimal"
"845"	23	"second"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Optimal"
"846"	23	"second"	4	"640"	13.6475795311731	"No_instructions"	0.75	"Optimal"
"847"	24	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.991402510346425	"Optimal"
"848"	24	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.961764102006392	"Optimal"
"849"	24	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.882633047576719	"Optimal"
"850"	24	"first"	0	"0"	0	"Instructions"	0.757396056863497	"Optimal"
"851"	24	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"852"	24	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"853"	24	"first"	2.5	"284"	2.34082854547703	"Instructions"	0.75	"Optimal"
"854"	24	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"855"	24	"first"	4	"640"	13.1077227022524	"Instructions"	0.75	"Optimal"
"856"	24	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.991402510346425	"Optimal"
"857"	24	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.961764102006392	"Optimal"
"858"	24	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.882633047576719	"Optimal"
"859"	24	"second"	0	"0"	0	"Instructions"	0.757396056863497	"Optimal"
"860"	24	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"861"	24	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"862"	24	"second"	2.5	"284"	2.34082854547703	"Instructions"	0.75	"Optimal"
"863"	24	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"864"	24	"second"	4	"640"	13.1077227022524	"Instructions"	0.75	"Optimal"
"865"	1	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.857142857142857	"Actual"
"866"	1	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.787878787878788	"Actual"
"867"	1	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.875	"Actual"
"868"	1	"first"	-0.5	"284"	-0.516874694255169	"No_instructions"	0.75	"Actual"
"869"	1	"first"	0	"0"	0	"No_instructions"	0.8	"Actual"
"870"	1	"first"	1	"1"	1.09453231215461	"No_instructions"	0.657142857142857	"Actual"
"871"	1	"first"	2	"2"	2.15847128479618	"No_instructions"	0.727272727272727	"Actual"
"872"	1	"first"	3	"3"	3.2524185571131	"No_instructions"	0.371428571428571	"Actual"
"873"	1	"first"	4	"640"	10.2794970268896	"No_instructions"	0.527777777777778	"Actual"
"874"	1	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.971428571428571	"Actual"
"875"	1	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.918918918918919	"Actual"
"876"	1	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.945945945945946	"Actual"
"877"	1	"second"	-0.5	"284"	-0.516874694255169	"No_instructions"	0.935483870967742	"Actual"
"878"	1	"second"	0	"0"	0	"No_instructions"	0.916666666666667	"Actual"
"879"	1	"second"	1	"1"	1.09453231215461	"No_instructions"	0.566666666666667	"Actual"
"880"	1	"second"	2	"2"	2.15847128479618	"No_instructions"	0.612903225806452	"Actual"
"881"	1	"second"	3	"3"	3.2524185571131	"No_instructions"	0.676470588235294	"Actual"
"882"	1	"second"	4	"640"	10.2794970268896	"No_instructions"	0.625	"Actual"
"883"	2	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.941176470588235	"Actual"
"884"	2	"first"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Actual"
"885"	2	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.882352941176471	"Actual"
"886"	2	"first"	0	"0"	0	"Instructions"	0.882352941176471	"Actual"
"887"	2	"first"	1	"1"	1.09453231215461	"Instructions"	0.771428571428571	"Actual"
"888"	2	"first"	2	"2"	2.1888649458271	"Instructions"	0.805555555555556	"Actual"
"889"	2	"first"	3	"3"	3.2524185571131	"Instructions"	0.783783783783784	"Actual"
"890"	2	"first"	3.5	"284"	3.34355681980247	"Instructions"	0.783783783783784	"Actual"
"891"	2	"first"	4	"640"	14.0969967460437	"Instructions"	0.814814814814815	"Actual"
"892"	2	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.966666666666667	"Actual"
"893"	2	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.971428571428571	"Actual"
"894"	2	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.948717948717949	"Actual"
"895"	2	"second"	0	"0"	0	"Instructions"	0.805555555555556	"Actual"
"896"	2	"second"	1	"1"	1.09453231215461	"Instructions"	0.894736842105263	"Actual"
"897"	2	"second"	2	"2"	2.1888649458271	"Instructions"	0.82051282051282	"Actual"
"898"	2	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Actual"
"899"	2	"second"	3.5	"284"	3.34355681980247	"Instructions"	0.794117647058823	"Actual"
"900"	2	"second"	4	"640"	14.0969967460437	"Instructions"	0.615384615384615	"Actual"
"901"	3	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.916666666666667	"Actual"
"902"	3	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.903225806451613	"Actual"
"903"	3	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.826086956521739	"Actual"
"904"	3	"first"	0	"0"	0	"No_instructions"	0.724137931034483	"Actual"
"905"	3	"first"	1	"1"	1.09453231215461	"No_instructions"	0.608695652173913	"Actual"
"906"	3	"first"	1.5	"284"	1.97610308973502	"No_instructions"	0.741935483870968	"Actual"
"907"	3	"first"	2	"2"	2.15847128479618	"No_instructions"	0.636363636363636	"Actual"
"908"	3	"first"	3	"3"	3.2524185571131	"No_instructions"	0.689655172413793	"Actual"
"909"	3	"first"	4	"640"	12.7474917097666	"No_instructions"	0.617647058823529	"Actual"
"910"	3	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.8	"Actual"
"911"	3	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.875	"Actual"
"912"	3	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.724137931034483	"Actual"
"913"	3	"second"	0	"0"	0	"No_instructions"	0.681818181818182	"Actual"
"914"	3	"second"	1	"1"	1.09453231215461	"No_instructions"	0.793103448275862	"Actual"
"915"	3	"second"	1.5	"284"	1.97610308973502	"No_instructions"	0.724137931034483	"Actual"
"916"	3	"second"	2	"2"	2.15847128479618	"No_instructions"	0.866666666666667	"Actual"
"917"	3	"second"	3	"3"	3.2524185571131	"No_instructions"	0.727272727272727	"Actual"
"918"	3	"second"	4	"640"	12.7474917097666	"No_instructions"	0.666666666666667	"Actual"
"919"	4	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.967741935483871	"Actual"
"920"	4	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.935483870967742	"Actual"
"921"	4	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.939393939393939	"Actual"
"922"	4	"first"	0	"0"	0	"Instructions"	0.805555555555556	"Actual"
"923"	4	"first"	1	"1"	1.09453231215461	"Instructions"	0.641025641025641	"Actual"
"924"	4	"first"	1.5	"284"	1.61133758830531	"Instructions"	0.815789473684211	"Actual"
"925"	4	"first"	2	"2"	2.15847128479618	"Instructions"	0.789473684210526	"Actual"
"926"	4	"first"	3	"3"	3.2524185571131	"Instructions"	0.8	"Actual"
"927"	4	"first"	4	"640"	12.3870075474443	"Instructions"	0.823529411764706	"Actual"
