"participant"	"half"	"as_numbers"	"as_factors"	"offset_from_sp"	"condition"	"mean_fix_pos"	"box"	"fix_type"
"567"	"17"	"first"	4	"640"	12.4170573964096	"Instructions"	1	"Side"	"Optimal"
"568"	"17"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"569"	"17"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"570"	"17"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"571"	"17"	"second"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"572"	"17"	"second"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"573"	"17"	"second"	1.5	"284"	1.64173606272954	"Instructions"	1	"Side"	"Optimal"
"574"	"17"	"second"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"575"	"17"	"second"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"576"	"17"	"second"	4	"640"	12.4170573964096	"Instructions"	1	"Side"	"Optimal"
"577"	"18"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"578"	"18"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"579"	"18"	"first"	-1.5	"284"	-2.12807732003173	"No_instructions"	0	"Side"	"Optimal"
"580"	"18"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"581"	"18"	"first"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"582"	"18"	"first"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"583"	"18"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"584"	"18"	"first"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"585"	"18"	"first"	4	"640"	8.67908175351893	"No_instructions"	1	"Side"	"Optimal"
"586"	"18"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"587"	"18"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"588"	"18"	"second"	-1.5	"284"	-2.12807732003173	"No_instructions"	0	"Side"	"Optimal"
"589"	"18"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"590"	"18"	"second"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"591"	"18"	"second"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"592"	"18"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"593"	"18"	"second"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"594"	"18"	"second"	4	"640"	8.67908175351893	"No_instructions"	1	"Side"	"Optimal"
"595"	"19"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0	"Side"	"Optimal"
"596"	"19"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"597"	"19"	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0	"Side"	"Optimal"
"598"	"19"	"first"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"599"	"19"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"600"	"19"	"first"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"601"	"19"	"first"	2.5	"284"	2.82705410220499	"Instructions"	1	"Side"	"Optimal"
"602"	"19"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"603"	"19"	"first"	4	"640"	13.5876250450242	"Instructions"	1	"Side"	"Optimal"
"604"	"19"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0	"Side"	"Optimal"
"605"	"19"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"606"	"19"	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0	"Side"	"Optimal"
"607"	"19"	"second"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"608"	"19"	"second"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"609"	"19"	"second"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"610"	"19"	"second"	2.5	"284"	2.82705410220499	"Instructions"	1	"Side"	"Optimal"
"611"	"19"	"second"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"612"	"19"	"second"	4	"640"	13.5876250450242	"Instructions"	1	"Side"	"Optimal"
"613"	"20"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"614"	"20"	"first"	-2	"-2"	-2.1888649458271	"No_instructions"	0	"Side"	"Optimal"
"615"	"20"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"616"	"20"	"first"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"617"	"20"	"first"	1	"1"	1.06413040966505	"No_instructions"	1	"Side"	"Optimal"
"618"	"20"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"619"	"20"	"first"	2.5	"284"	2.82705410220499	"No_instructions"	1	"Side"	"Optimal"
"620"	"20"	"first"	3	"3"	3.22203821588321	"No_instructions"	1	"Side"	"Optimal"
"621"	"20"	"first"	4	"640"	13.5876250450242	"No_instructions"	1	"Side"	"Optimal"
"622"	"20"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"623"	"20"	"second"	-2	"-2"	-2.1888649458271	"No_instructions"	0	"Side"	"Optimal"
"624"	"20"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"625"	"20"	"second"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"626"	"20"	"second"	1	"1"	1.06413040966505	"No_instructions"	1	"Side"	"Optimal"
"627"	"20"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"628"	"20"	"second"	2.5	"284"	2.82705410220499	"No_instructions"	1	"Side"	"Optimal"
"629"	"20"	"second"	3	"3"	3.22203821588321	"No_instructions"	1	"Side"	"Optimal"
"630"	"20"	"second"	4	"640"	13.5876250450242	"No_instructions"	1	"Side"	"Optimal"
"631"	"21"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0	"Side"	"Optimal"
"632"	"21"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"633"	"21"	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0	"Side"	"Optimal"
"634"	"21"	"first"	0	"0"	0	"Instructions"	1	"Side"	"Optimal"
"635"	"21"	"first"	0.5	"284"	0.273640879660552	"Instructions"	1	"Side"	"Optimal"
"636"	"21"	"first"	1	"1"	1.06413040966505	"Instructions"	1	"Side"	"Optimal"
"637"	"21"	"first"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"638"	"21"	"first"	3	"3"	3.22203821588321	"Instructions"	1	"Side"	"Optimal"
"639"	"21"	"first"	4	"640"	11.0631776929368	"Instructions"	1	"Side"	"Optimal"
"640"	"21"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0	"Side"	"Optimal"
"641"	"21"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"642"	"21"	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0	"Side"	"Optimal"
"643"	"21"	"second"	0	"0"	0	"Instructions"	1	"Side"	"Optimal"
"644"	"21"	"second"	0.5	"284"	0.273640879660552	"Instructions"	1	"Side"	"Optimal"
"645"	"21"	"second"	1	"1"	1.06413040966505	"Instructions"	1	"Side"	"Optimal"
"646"	"21"	"second"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"647"	"21"	"second"	3	"3"	3.22203821588321	"Instructions"	1	"Side"	"Optimal"
"648"	"21"	"second"	4	"640"	11.0631776929368	"Instructions"	1	"Side"	"Optimal"
"649"	"22"	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0	"Side"	"Optimal"
"650"	"22"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"651"	"22"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0	"Side"	"Optimal"
"652"	"22"	"first"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"653"	"22"	"first"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"654"	"22"	"first"	1.5	"284"	1.15533565059432	"No_instructions"	1	"Side"	"Optimal"
"655"	"22"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"656"	"22"	"first"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"657"	"22"	"first"	4	"640"	11.9360568012004	"No_instructions"	1	"Side"	"Optimal"
"658"	"22"	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0	"Side"	"Optimal"
"659"	"22"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"660"	"22"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0	"Side"	"Optimal"
"661"	"22"	"second"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"662"	"22"	"second"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"663"	"22"	"second"	1.5	"284"	1.15533565059432	"No_instructions"	1	"Side"	"Optimal"
"664"	"22"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"665"	"22"	"second"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"666"	"22"	"second"	4	"640"	11.9360568012004	"No_instructions"	1	"Side"	"Optimal"
"667"	"23"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"668"	"23"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"669"	"23"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"670"	"23"	"first"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"671"	"23"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"672"	"23"	"first"	2	"2"	2.1888649458271	"Instructions"	1	"Side"	"Optimal"
"673"	"23"	"first"	2.5	"284"	2.31043646718459	"Instructions"	1	"Side"	"Optimal"
"674"	"23"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"675"	"23"	"first"	4	"640"	13.0777132898041	"Instructions"	1	"Side"	"Optimal"
"676"	"23"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"677"	"23"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"678"	"23"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"679"	"23"	"second"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"680"	"23"	"second"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"681"	"23"	"second"	2	"2"	2.1888649458271	"Instructions"	1	"Side"	"Optimal"
"682"	"23"	"second"	2.5	"284"	2.31043646718459	"Instructions"	1	"Side"	"Optimal"
"683"	"23"	"second"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"684"	"23"	"second"	4	"640"	13.0777132898041	"Instructions"	1	"Side"	"Optimal"
"685"	"24"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"686"	"24"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"687"	"24"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"688"	"24"	"first"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"689"	"24"	"first"	1	"1"	1.06413040966505	"No_instructions"	1	"Side"	"Optimal"
"690"	"24"	"first"	1.5	"284"	1.82412190700378	"No_instructions"	1	"Side"	"Optimal"
"691"	"24"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"692"	"24"	"first"	3	"3"	3.22203821588321	"No_instructions"	1	"Side"	"Optimal"
"693"	"24"	"first"	4	"640"	12.5973203487428	"No_instructions"	1	"Side"	"Optimal"
"694"	"24"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"695"	"24"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"696"	"24"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"697"	"24"	"second"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"698"	"24"	"second"	1	"1"	1.06413040966505	"No_instructions"	1	"Side"	"Optimal"
"699"	"24"	"second"	1.5	"284"	1.82412190700378	"No_instructions"	1	"Side"	"Optimal"
"700"	"24"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"701"	"24"	"second"	3	"3"	3.22203821588321	"No_instructions"	1	"Side"	"Optimal"
"702"	"24"	"second"	4	"640"	12.5973203487428	"No_instructions"	1	"Side"	"Optimal"
"703"	"25"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"704"	"25"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"705"	"25"	"first"	-1.5	"284"	-2.06728849639045	"Instructions"	0	"Side"	"Optimal"
"706"	"25"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	1	"Side"	"Optimal"
"707"	"25"	"first"	0	"0"	0	"Instructions"	1	"Side"	"Optimal"
"708"	"25"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"709"	"25"	"first"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"710"	"25"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"711"	"25"	"first"	4	"640"	8.73954036549999	"Instructions"	1	"Side"	"Optimal"
"712"	"25"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"713"	"25"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"714"	"25"	"second"	-1.5	"284"	-2.06728849639045	"Instructions"	0	"Side"	"Optimal"
"715"	"25"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	1	"Side"	"Optimal"
"716"	"25"	"second"	0	"0"	0	"Instructions"	1	"Side"	"Optimal"
"717"	"25"	"second"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"718"	"25"	"second"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"719"	"25"	"second"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"720"	"25"	"second"	4	"640"	8.73954036549999	"Instructions"	1	"Side"	"Optimal"
"721"	"26"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"722"	"26"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"723"	"26"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0	"Side"	"Optimal"
"724"	"26"	"first"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"725"	"26"	"first"	0.5	"284"	0.577682505779257	"No_instructions"	1	"Side"	"Optimal"
"726"	"26"	"first"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"727"	"26"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"728"	"26"	"first"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"729"	"26"	"first"	4	"640"	11.3643211697366	"No_instructions"	1	"Side"	"Optimal"
"730"	"26"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"731"	"26"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"732"	"26"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0	"Side"	"Optimal"
"733"	"26"	"second"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"734"	"26"	"second"	0.5	"284"	0.577682505779257	"No_instructions"	1	"Side"	"Optimal"
"735"	"26"	"second"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"736"	"26"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"737"	"26"	"second"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"738"	"26"	"second"	4	"640"	11.3643211697366	"No_instructions"	1	"Side"	"Optimal"
"739"	"3"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"740"	"3"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"741"	"3"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	1	"Side"	"Optimal"
"742"	"3"	"first"	0	"0"	0	"Instructions"	1	"Side"	"Optimal"
"743"	"3"	"first"	0.5	"284"	0.820910156087671	"Instructions"	1	"Side"	"Optimal"
"744"	"3"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"745"	"3"	"first"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"746"	"3"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"747"	"3"	"first"	4	"640"	11.6051228141665	"Instructions"	1	"Side"	"Optimal"
"748"	"3"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"749"	"3"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"750"	"3"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	1	"Side"	"Optimal"
"751"	"3"	"second"	0	"0"	0	"Instructions"	1	"Side"	"Optimal"
"752"	"3"	"second"	0.5	"284"	0.820910156087671	"Instructions"	1	"Side"	"Optimal"
"753"	"3"	"second"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"754"	"3"	"second"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"755"	"3"	"second"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"756"	"3"	"second"	4	"640"	11.6051228141665	"Instructions"	1	"Side"	"Optimal"
"757"	"4"	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0	"Side"	"Optimal"
"758"	"4"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"759"	"4"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0	"Side"	"Optimal"
"760"	"4"	"first"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"761"	"4"	"first"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"762"	"4"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"763"	"4"	"first"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"764"	"4"	"first"	3.5	"284"	4.46721182760802	"No_instructions"	1	"Side"	"Optimal"
"765"	"4"	"first"	4	"640"	15.2036700407734	"No_instructions"	1	"Side"	"Optimal"
"766"	"4"	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0	"Side"	"Optimal"
"767"	"4"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"768"	"4"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0	"Side"	"Optimal"
"769"	"4"	"second"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"770"	"4"	"second"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"771"	"4"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"772"	"4"	"second"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"773"	"4"	"second"	3.5	"284"	4.46721182760802	"No_instructions"	1	"Side"	"Optimal"
"774"	"4"	"second"	4	"640"	15.2036700407734	"No_instructions"	1	"Side"	"Optimal"
"775"	"5"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0	"Side"	"Optimal"
"776"	"5"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"777"	"5"	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0	"Side"	"Optimal"
"778"	"5"	"first"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"779"	"5"	"first"	0.5	"284"	1.00332615954001	"Instructions"	1	"Side"	"Optimal"
"780"	"5"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"781"	"5"	"first"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"782"	"5"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"783"	"5"	"first"	4	"640"	11.7856566971722	"Instructions"	1	"Side"	"Optimal"
"784"	"5"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0	"Side"	"Optimal"
"785"	"5"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"786"	"5"	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0	"Side"	"Optimal"
"787"	"5"	"second"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"788"	"5"	"second"	0.5	"284"	1.00332615954001	"Instructions"	1	"Side"	"Optimal"
"789"	"5"	"second"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"790"	"5"	"second"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"791"	"5"	"second"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"792"	"5"	"second"	4	"640"	11.7856566971722	"Instructions"	1	"Side"	"Optimal"
"793"	"6"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"794"	"6"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"795"	"6"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"796"	"6"	"first"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"797"	"6"	"first"	0.5	"284"	0.395258232168093	"No_instructions"	1	"Side"	"Optimal"
"798"	"6"	"first"	1	"1"	1.06413040966505	"No_instructions"	1	"Side"	"Optimal"
"799"	"6"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"800"	"6"	"first"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"801"	"6"	"first"	4	"640"	11.1836537138412	"No_instructions"	1	"Side"	"Optimal"
"802"	"6"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"803"	"6"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"804"	"6"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"805"	"6"	"second"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"806"	"6"	"second"	0.5	"284"	0.395258232168093	"No_instructions"	1	"Side"	"Optimal"
"807"	"6"	"second"	1	"1"	1.06413040966505	"No_instructions"	1	"Side"	"Optimal"
"808"	"6"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"809"	"6"	"second"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"810"	"6"	"second"	4	"640"	11.1836537138412	"No_instructions"	1	"Side"	"Optimal"
"811"	"7"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0	"Side"	"Optimal"
"812"	"7"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"813"	"7"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"814"	"7"	"first"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"815"	"7"	"first"	0.5	"284"	0.121618354246149	"Instructions"	0	"Side"	"Optimal"
"816"	"7"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"817"	"7"	"first"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"818"	"7"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"819"	"7"	"first"	4	"640"	10.9125481900213	"Instructions"	1	"Side"	"Optimal"
"820"	"7"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0	"Side"	"Optimal"
"821"	"7"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"822"	"7"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"823"	"7"	"second"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"824"	"7"	"second"	0.5	"284"	0.121618354246149	"Instructions"	0	"Side"	"Optimal"
"825"	"7"	"second"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"826"	"7"	"second"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"827"	"7"	"second"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"828"	"7"	"second"	4	"640"	10.9125481900213	"Instructions"	1	"Side"	"Optimal"
"829"	"8"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"830"	"8"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"831"	"8"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"832"	"8"	"first"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"833"	"8"	"first"	1	"1"	1.06413040966505	"No_instructions"	1	"Side"	"Optimal"
"834"	"8"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"835"	"8"	"first"	2.5	"284"	2.88782549756493	"No_instructions"	1	"Side"	"Optimal"
"836"	"8"	"first"	3	"3"	3.22203821588321	"No_instructions"	1	"Side"	"Optimal"
"837"	"8"	"first"	4	"640"	13.6475795311731	"No_instructions"	1	"Side"	"Optimal"
"838"	"8"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"839"	"8"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"840"	"8"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"841"	"8"	"second"	0	"0"	0	"No_instructions"	1	"Side"	"Optimal"
"842"	"8"	"second"	1	"1"	1.06413040966505	"No_instructions"	1	"Side"	"Optimal"
"843"	"8"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"844"	"8"	"second"	2.5	"284"	2.88782549756493	"No_instructions"	1	"Side"	"Optimal"
"845"	"8"	"second"	3	"3"	3.22203821588321	"No_instructions"	1	"Side"	"Optimal"
"846"	"8"	"second"	4	"640"	13.6475795311731	"No_instructions"	1	"Side"	"Optimal"
"847"	"9"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"848"	"9"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"849"	"9"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"850"	"9"	"first"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"851"	"9"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"852"	"9"	"first"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"853"	"9"	"first"	2.5	"284"	2.34082854547703	"Instructions"	1	"Side"	"Optimal"
"854"	"9"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"855"	"9"	"first"	4	"640"	13.1077227022524	"Instructions"	1	"Side"	"Optimal"
